sta,dis,azm,pha,wet,ptt,res,eid,ort,lat,lon,dep,mag,nst,dmn,gap,rms,erh,erz
FRMZ,18.000,34.000,P,0,4.038,0.117,114,,,,,,,,,,,
ORNG,21.000,304.000,P,0,4.598,0.276,114,,,,,,,,,,,
GOLJ,22.000,83.000,P,0,4.478,-0.092,114,,,,,,,,,,,
BLVR,22.000,230.000,P,0,4.868,0.279,114,,,,,,,,,,,
NMVR,26.000,248.000,P,0,5.378,0.162,114,,,,,,,,,,,
VRDN,28.000,282.000,P,0,5.528,-0.032,114,,,,,,,,,,,
AZGN,30.000,303.000,P,0,5.698,-0.111,114,,,,,,,,,,,
MGSL,34.000,247.000,P,0,6.628,0.104,114,,,,,,,,,,,
HRS ,34.000,257.000,P,0,6.128,-0.501,114,,,,,,,,,,,
KRNG,39.000,279.000,P,0,7.308,-0.107,114,,,,,,,,,,,
TBZ ,48.000,111.000,P,4,8.818,-0.075,114,,,,,,,,,,,
BST ,79.000,194.000,P,4,13.708,-0.104,114,,,,,,,,,,,
,,,,,,,114,2012-08-15 20:27:44.802,38.387,46.665,7.406,1.600,19.000,5.000,57.000,0.200,0.200,-0.100
GZCH,3.000,354.000,P,0,2.280,-0.040,115,,,,,,,,,,,
ZANG,6.000,69.000,P,0,2.460,-0.097,115,,,,,,,,,,,
MHTR,10.000,48.000,P,0,2.960,0.012,115,,,,,,,,,,,
ORNG,11.000,328.000,P,0,3.150,0.196,115,,,,,,,,,,,
HIGH,13.000,125.000,P,0,3.350,-0.053,115,,,,,,,,,,,
VRDN,16.000,282.000,P,0,3.770,0.009,115,,,,,,,,,,,
NMVR,18.000,226.000,P,0,3.940,-0.016,115,,,,,,,,,,,
BLVR,18.000,199.000,P,0,4.060,0.103,115,,,,,,,,,,,
AZGN,19.000,315.000,P,0,4.080,-0.088,115,,,,,,,,,,,
SRND,20.000,124.000,P,0,4.330,0.026,115,,,,,,,,,,,
KVCH,21.000,115.000,P,0,4.570,0.055,115,,,,,,,,,,,
HMLO,25.000,71.000,P,4,56.400,-8.700,115,,,,,,,,,,,
MGSL,25.000,232.000,P,0,5.100,-0.049,115,,,,,,,,,,,
FRMZ,25.000,60.000,P,0,5.170,0.063,115,,,,,,,,,,,
KRNG,28.000,277.000,P,0,5.470,-0.044,115,,,,,,,,,,,
GOLJ,33.000,90.000,P,0,6.400,-0.042,115,,,,,,,,,,,
,,,,,,,115,2012-08-15 20:38:42.800,38.410,46.796,9.701,1.800,16.000,3.000,74.000,0.080,0.200,0.000
ZANG,3.000,2.000,P,0,2.434,-0.187,116,,,,,,,,,,,
GZCH,7.000,304.000,P,0,2.814,-0.054,116,,,,,,,,,,,
MHTR,8.000,14.000,P,0,2.874,-0.034,116,,,,,,,,,,,
HIGH,9.000,143.000,P,0,2.984,-0.035,116,,,,,,,,,,,
ORNG,15.000,311.000,P,0,3.854,0.165,116,,,,,,,,,,,
SRND,15.000,134.000,P,0,3.814,0.108,116,,,,,,,,,,,
KVCH,15.000,121.000,P,0,3.914,0.082,116,,,,,,,,,,,
HMLO,20.000,64.000,P,4,55.764,-8.651,116,,,,,,,,,,,
BLVR,19.000,215.000,P,0,4.554,0.208,116,,,,,,,,,,,
FRMZ,20.000,51.000,P,0,4.654,0.131,116,,,,,,,,,,,
NMVR,22.000,238.000,P,0,4.754,0.098,116,,,,,,,,,,,
VRDN,22.000,281.000,P,0,4.754,0.039,116,,,,,,,,,,,
AZGN,24.000,306.000,P,0,4.904,-0.080,116,,,,,,,,,,,
GOLJ,27.000,88.000,P,0,5.604,0.015,116,,,,,,,,,,,
HRS ,29.000,251.000,P,0,5.534,-0.331,116,,,,,,,,,,,
MGSL,29.000,240.000,P,0,6.004,0.140,116,,,,,,,,,,,
KRNG,33.000,277.000,P,0,6.504,0.055,116,,,,,,,,,,,
TBZ ,54.000,110.000,P,0,9.644,-0.113,116,,,,,,,,,,,
BST ,79.000,190.000,P,0,13.624,-0.174,116,,,,,,,,,,,
,,,,,,,116,2012-08-15 20:39:41.956,38.403,46.731,11.572,2.400,19.000,3.000,50.000,0.150,0.200,0.000
GZCH,5.000,24.000,P,0,1.609,-0.021,117,,,,,,,,,,,
ZANG,9.000,69.000,P,0,2.219,-0.069,117,,,,,,,,,,,
ORNG,10.000,341.000,P,0,2.709,0.154,117,,,,,,,,,,,
MHTR,12.000,52.000,P,0,2.899,-0.056,117,,,,,,,,,,,
VRDN,14.000,287.000,P,0,3.209,-0.061,117,,,,,,,,,,,
HIGH,15.000,117.000,P,0,3.289,-0.124,117,,,,,,,,,,,
BLVR,16.000,192.000,P,0,3.649,0.065,117,,,,,,,,,,,
AZGN,18.000,322.000,P,0,3.849,-0.067,117,,,,,,,,,,,
SRND,21.000,119.000,P,0,4.519,0.050,117,,,,,,,,,,,
MGSL,23.000,230.000,P,0,4.739,-0.014,117,,,,,,,,,,,
KVCH,23.000,111.000,P,0,4.809,0.066,117,,,,,,,,,,,
HMLO,27.000,71.000,P,4,56.819,-8.680,117,,,,,,,,,,,
FRMZ,27.000,61.000,P,0,5.629,0.125,117,,,,,,,,,,,
,,,,,,,117,2012-08-15 20:41:15.941,38.402,46.822,4.126,1.200,13.000,5.000,75.000,0.090,0.141,-0.100
GZCH,5.000,298.000,P,0,2.695,-0.022,118,,,,,,,,,,,
MHTR,7.000,32.000,P,0,2.865,0.017,118,,,,,,,,,,,
HIGH,11.000,141.000,P,0,3.205,-0.112,118,,,,,,,,,,,
SRND,17.000,135.000,P,0,4.055,-0.014,118,,,,,,,,,,,
KVCH,18.000,124.000,P,0,4.155,-0.031,118,,,,,,,,,,,
BLVR,20.000,208.000,P,0,4.655,0.197,118,,,,,,,,,,,
VRDN,20.000,276.000,P,0,4.495,0.057,118,,,,,,,,,,,
HMLO,20.000,71.000,P,4,55.935,-8.620,118,,,,,,,,,,,
FRMZ,21.000,57.000,P,0,4.745,0.166,118,,,,,,,,,,,
MGSL,29.000,235.000,P,0,5.805,0.000,118,,,,,,,,,,,
GOLJ,29.000,92.000,P,0,5.805,-0.056,118,,,,,,,,,,,
KRNG,32.000,274.000,P,0,5.995,-0.168,118,,,,,,,,,,,
,,,,,,,118,2012-08-15 20:52:33.765,38.419,46.751,11.802,1.200,12.000,5.000,94.000,0.110,0.200,0.000
ZANG,1.000,51.000,P,0,2.387,-0.044,119,,,,,,,,,,,
MHTR,6.000,27.000,P,0,2.627,-0.005,119,,,,,,,,,,,
GZCH,6.000,290.000,P,0,2.577,-0.027,119,,,,,,,,,,,
HIGH,11.000,146.000,P,0,3.107,-0.075,119,,,,,,,,,,,
ORNG,13.000,305.000,P,0,3.537,0.196,119,,,,,,,,,,,
SRND,17.000,138.000,P,0,3.927,-0.023,119,,,,,,,,,,,
KVCH,17.000,126.000,P,0,4.017,-0.028,119,,,,,,,,,,,
FRMZ,20.000,57.000,P,0,4.447,0.074,119,,,,,,,,,,,
BLVR,21.000,210.000,P,0,4.677,0.156,119,,,,,,,,,,,
VRDN,21.000,275.000,P,0,4.467,-0.037,119,,,,,,,,,,,
AZGN,22.000,303.000,P,0,4.547,-0.098,119,,,,,,,,,,,
NMVR,22.000,232.000,P,0,4.767,0.054,119,,,,,,,,,,,
MGSL,30.000,235.000,P,0,5.887,-0.039,119,,,,,,,,,,,
KRNG,32.000,273.000,P,0,6.167,-0.104,119,,,,,,,,,,,
,,,,,,,119,2012-08-15 20:54:02.913,38.423,46.740,10.697,1.300,14.000,1.000,81.000,0.090,0.200,0.000
ZANG,6.000,301.000,P,0,2.066,-0.030,120,,,,,,,,,,,
KVCH,11.000,135.000,P,0,2.756,-0.048,120,,,,,,,,,,,
SRND,11.000,153.000,P,0,2.856,0.036,120,,,,,,,,,,,
GZCH,12.000,290.000,P,0,2.996,0.041,120,,,,,,,,,,,
HMLO,15.000,54.000,P,4,54.756,-8.677,120,,,,,,,,,,,
FRMZ,17.000,38.000,P,0,3.856,0.150,120,,,,,,,,,,,
ORNG,19.000,301.000,P,0,4.296,0.200,120,,,,,,,,,,,
GOLJ,22.000,88.000,P,0,4.486,-0.102,120,,,,,,,,,,,
BLVR,23.000,227.000,P,0,4.986,0.287,120,,,,,,,,,,,
NMVR,26.000,245.000,P,0,5.366,0.117,120,,,,,,,,,,,
VRDN,27.000,279.000,P,0,5.416,-0.016,120,,,,,,,,,,,
AZGN,28.000,300.000,P,0,5.516,-0.082,120,,,,,,,,,,,
MGSL,34.000,245.000,P,0,6.636,0.071,120,,,,,,,,,,,
HRS ,34.000,254.000,P,0,6.136,-0.488,120,,,,,,,,,,,
KRNG,39.000,276.000,P,0,7.216,-0.090,120,,,,,,,,,,,
TBZ ,49.000,112.000,P,0,9.036,-0.024,120,,,,,,,,,,,
BST ,80.000,194.000,P,0,14.126,0.012,120,,,,,,,,,,,
,,,,,,,120,2012-08-15 20:58:14.164,38.402,46.669,6.143,1.500,17.000,6.000,97.000,0.180,0.200,-0.100
HIGH,6.000,174.000,P,0,1.763,-0.068,121,,,,,,,,,,,
ZANG,6.000,314.000,P,0,1.873,-0.099,121,,,,,,,,,,,
MHTR,9.000,342.000,P,0,2.483,0.058,121,,,,,,,,,,,
SRND,11.000,147.000,P,0,2.643,0.013,121,,,,,,,,,,,
KVCH,11.000,128.000,P,0,2.673,-0.006,121,,,,,,,,,,,
GZCH,12.000,297.000,P,0,2.913,0.016,121,,,,,,,,,,,
HMLO,16.000,52.000,P,4,54.923,-8.713,121,,,,,,,,,,,
FRMZ,18.000,38.000,P,0,4.053,0.107,121,,,,,,,,,,,
ORNG,19.000,305.000,P,0,4.283,0.145,121,,,,,,,,,,,
BLVR,22.000,228.000,P,0,4.813,0.306,121,,,,,,,,,,,
GOLJ,23.000,84.000,P,0,4.683,-0.063,121,,,,,,,,,,,
AZGN,28.000,303.000,P,0,5.593,-0.076,121,,,,,,,,,,,
MGSL,33.000,246.000,P,0,6.623,0.195,121,,,,,,,,,,,
HRS ,33.000,256.000,P,0,6.033,-0.481,121,,,,,,,,,,,
,,,,,,,121,2012-08-15 20:59:12.277,38.390,46.677,4.590,1.200,14.000,6.000,55.000,0.190,0.200,-0.000
HIGH,6.000,183.000,P,0,1.956,-0.041,122,,,,,,,,,,,
ZANG,7.000,303.000,P,0,2.006,-0.047,122,,,,,,,,,,,
MHTR,9.000,335.000,P,0,2.476,0.093,122,,,,,,,,,,,
KVCH,11.000,135.000,P,0,2.646,-0.027,122,,,,,,,,,,,
SRND,11.000,153.000,P,0,2.696,0.007,122,,,,,,,,,,,
GZCH,13.000,292.000,P,0,2.966,-0.025,122,,,,,,,,,,,
HMLO,15.000,52.000,P,4,54.776,-8.661,122,,,,,,,,,,,
FRMZ,17.000,37.000,P,0,3.886,0.138,122,,,,,,,,,,,
ORNG,20.000,301.000,P,0,4.276,0.082,122,,,,,,,,,,,
GOLJ,22.000,86.000,P,0,4.496,-0.078,122,,,,,,,,,,,
BLVR,23.000,228.000,P,0,4.836,0.140,122,,,,,,,,,,,
NMVR,26.000,246.000,P,0,5.296,0.021,122,,,,,,,,,,,
VRDN,28.000,280.000,P,0,5.386,-0.122,122,,,,,,,,,,,
AZGN,29.000,301.000,P,0,5.536,-0.161,122,,,,,,,,,,,
MGSL,34.000,245.000,P,0,6.646,0.055,122,,,,,,,,,,,
,,,,,,,122,2012-08-15 21:02:49.754,38.397,46.667,5.146,2.500,15.000,6.000,61.000,0.100,0.224,-0.000
ZANG,0.000,140.000,P,0,2.276,-0.096,123,,,,,,,,,,,
MHTR,5.000,25.000,P,0,2.536,0.035,123,,,,,,,,,,,
GZCH,6.000,278.000,P,0,2.566,-0.029,123,,,,,,,,,,,
HIGH,12.000,152.000,P,0,3.146,-0.069,123,,,,,,,,,,,
ORNG,13.000,300.000,P,0,3.516,0.197,123,,,,,,,,,,,
SRND,17.000,142.000,P,0,3.976,-0.002,123,,,,,,,,,,,
KVCH,18.000,130.000,P,0,4.036,-0.002,123,,,,,,,,,,,
HMLO,18.000,73.000,P,4,55.536,-8.652,123,,,,,,,,,,,
FRMZ,19.000,59.000,P,0,4.326,0.135,123,,,,,,,,,,,
VRDN,22.000,272.000,P,0,4.526,-0.060,123,,,,,,,,,,,
AZGN,22.000,300.000,P,0,4.536,-0.106,123,,,,,,,,,,,
BLVR,22.000,210.000,P,0,4.836,0.143,123,,,,,,,,,,,
NMVR,23.000,231.000,P,0,4.986,0.106,123,,,,,,,,,,,
GOLJ,27.000,95.000,P,0,5.526,-0.065,123,,,,,,,,,,,
MGSL,31.000,234.000,P,0,6.046,-0.052,123,,,,,,,,,,,
KRNG,33.000,271.000,P,0,6.266,-0.101,123,,,,,,,,,,,
,,,,,,,123,2012-08-15 21:14:04.494,38.432,46.733,10.389,1.200,16.000,0.000,85.000,0.100,0.200,0.000
